"country","beer_servings","spirit_servings","wine_servings","total_litres_of_pure_alcohol","continent","beer_servings._zscore","spirit_servings._zscore","wine_servings._zscore","total_litres_of_pure_alcohol._zscore","beer_servings.zscore","spirit_servings.zscore","wine_servings.zscore","total_litres_of_pure_alcohol.zscore","beer_servings.zscore.1","spirit_servings.zscore.1","wine_servings.zscore.1","total_litres_of_pure_alcohol.zscore.1","beer_servings zscore","spirit_servings zscore","wine_servings zscore","total_litres_of_pure_alcohol zscore"
"Timor-Leste",1,1,4,0.1,"AS",-1.03972113887631,-0.906104569897567,-0.570290423822942,-1.22362406692654,-1.03972113887631,-0.906104569897567,-0.570290423822942,-1.22362406692654,-1.03972113887631,-0.906104569897567,-0.570290423822942,-1.22362406692654,-1.03972113887631,-0.906104569897567,-0.570290423822942,-1.22362406692654
"Togo",36,2,19,1.3,"AF",-0.693676780721525,-0.894777529157219,-0.3820789809402,-0.905599901400579,-0.693676780721525,-0.894777529157219,-0.3820789809402,-0.905599901400579,-0.693676780721525,-0.894777529157219,-0.3820789809402,-0.905599901400579,-0.693676780721525,-0.894777529157219,-0.3820789809402,-0.905599901400579
"Tonga",36,21,5,1.1,"OC",-0.693676780721525,-0.67956375509061,-0.557742994297426,-0.95860392898824,-0.693676780721525,-0.67956375509061,-0.557742994297426,-0.95860392898824,-0.693676780721525,-0.67956375509061,-0.557742994297426,-0.95860392898824,-0.693676780721525,-0.67956375509061,-0.557742994297426,-0.95860392898824
"Trinidad & Tobago",197,156,7,6.4,NA,0.898127266790472,0.849586744856349,-0.532648135246394,0.446002802084773,0.898127266790472,0.849586744856349,-0.532648135246394,0.446002802084773,0.898127266790472,0.849586744856349,-0.532648135246394,0.446002802084773,0.898127266790472,0.849586744856349,-0.532648135246394,0.446002802084773
"Tunisia",51,3,20,1.3,"AF",-0.545372055798047,-0.883450488416871,-0.369531551414684,-0.905599901400579,-0.545372055798047,-0.883450488416871,-0.369531551414684,-0.905599901400579,-0.545372055798047,-0.883450488416871,-0.369531551414684,-0.905599901400579,-0.545372055798047,-0.883450488416871,-0.369531551414684,-0.905599901400579
"Turkey",51,22,7,1.4,"AS",-0.545372055798047,-0.668236714350262,-0.532648135246394,-0.879097887606749,-0.545372055798047,-0.668236714350262,-0.532648135246394,-0.879097887606749,-0.545372055798047,-0.668236714350262,-0.532648135246394,-0.879097887606749,-0.545372055798047,-0.668236714350262,-0.532648135246394,-0.879097887606749
"Turkmenistan",19,71,32,2.2,"AS",-0.861755468968133,-0.113211718073218,-0.218962397108489,-0.667081777256105,-0.861755468968133,-0.113211718073218,-0.218962397108489,-0.667081777256105,-0.861755468968133,-0.113211718073218,-0.218962397108489,-0.667081777256105,-0.861755468968133,-0.113211718073218,-0.218962397108489,-0.667081777256105
"Tuvalu",6,41,9,1,"OC",-0.990286230568481,-0.453022940283653,-0.507553276195361,-0.98510594278207,-0.990286230568481,-0.453022940283653,-0.507553276195361,-0.98510594278207,-0.990286230568481,-0.453022940283653,-0.507553276195361,-0.98510594278207,-0.990286230568481,-0.453022940283653,-0.507553276195361,-0.98510594278207
"Uganda",45,9,0,8.3,"AF",-0.604693945767438,-0.815488243974784,-0.620480141925007,0.949541064167552,-0.604693945767438,-0.815488243974784,-0.620480141925007,0.949541064167552,-0.604693945767438,-0.815488243974784,-0.620480141925007,0.949541064167552,-0.604693945767438,-0.815488243974784,-0.620480141925007,0.949541064167552
"Ukraine",206,237,45,8.9,"EU",0.987110101744558,1.76707704482452,-0.0558458132767792,1.10855314693053,0.987110101744558,1.76707704482452,-0.0558458132767792,1.10855314693053,0.987110101744558,1.76707704482452,-0.0558458132767792,1.10855314693053,0.987110101744558,1.76707704482452,-0.0558458132767792,1.10855314693053
"United Arab Emirates",16,135,5,2.8,"AS",-0.891416413952829,0.611718889309045,-0.557742994297426,-0.508069694493123,-0.891416413952829,0.611718889309045,-0.557742994297426,-0.508069694493123,-0.891416413952829,0.611718889309045,-0.557742994297426,-0.508069694493123,-0.891416413952829,0.611718889309045,-0.557742994297426,-0.508069694493123
"United Kingdom",219,126,195,10.4,"EU",1.11564086334491,0.509775522645914,1.82626861555065,1.50608335383799,1.11564086334491,0.509775522645914,1.82626861555065,1.50608335383799,1.11564086334491,0.509775522645914,1.82626861555065,1.50608335383799,1.11564086334491,0.509775522645914,1.82626861555065,1.50608335383799
"Tanzania",36,6,1,5.7,"AF",-0.693676780721525,-0.849469366195828,-0.607932712399491,0.26048870552796,-0.693676780721525,-0.849469366195828,-0.607932712399491,0.26048870552796,-0.693676780721525,-0.849469366195828,-0.607932712399491,0.26048870552796,-0.693676780721525,-0.849469366195828,-0.607932712399491,0.26048870552796
"USA",249,158,84,8.7,NA,1.41225031319186,0.872240826337045,0.433503938218352,1.05554911934287,1.41225031319186,0.872240826337045,0.433503938218352,1.05554911934287,1.41225031319186,0.872240826337045,0.433503938218352,1.05554911934287,1.41225031319186,0.872240826337045,0.433503938218352,1.05554911934287
"Uruguay",115,35,220,6.6,"SA",0.0873947705421255,-0.52098518472574,2.13995435368855,0.499006829672434,0.0873947705421255,-0.52098518472574,2.13995435368855,0.499006829672434,0.0873947705421255,-0.52098518472574,2.13995435368855,0.499006829672434,0.0873947705421255,-0.52098518472574,2.13995435368855,0.499006829672434
"Uzbekistan",25,101,8,2.4,"AS",-0.802433578998742,0.226599504137218,-0.520100705720878,-0.614077749668444,-0.802433578998742,0.226599504137218,-0.520100705720878,-0.614077749668444,-0.802433578998742,0.226599504137218,-0.520100705720878,-0.614077749668444,-0.802433578998742,0.226599504137218,-0.520100705720878,-0.614077749668444
"Vanuatu",21,18,11,0.9,"OC",-0.841981505645003,-0.713544877311653,-0.482458417144329,-1.0116079565759,-0.841981505645003,-0.713544877311653,-0.482458417144329,-1.0116079565759,-0.841981505645003,-0.713544877311653,-0.482458417144329,-1.0116079565759,-0.841981505645003,-0.713544877311653,-0.482458417144329,-1.0116079565759
"Venezuela",333,100,3,7.7,"SA",2.24275677276334,0.21527246339687,-0.582837853348459,0.790528981404569,2.24275677276334,0.21527246339687,-0.582837853348459,0.790528981404569,2.24275677276334,0.21527246339687,-0.582837853348459,0.790528981404569,2.24275677276334,0.21527246339687,-0.582837853348459,0.790528981404569
"Vietnam",111,2,1,2,"AS",0.0478468438958647,-0.894777529157219,-0.607932712399491,-0.720085804843766,0.0478468438958647,-0.894777529157219,-0.607932712399491,-0.720085804843766,0.0478468438958647,-0.894777529157219,-0.607932712399491,-0.720085804843766,0.0478468438958647,-0.894777529157219,-0.607932712399491,-0.720085804843766
"Yemen",6,0,0,0.1,"AS",-0.990286230568481,-0.917431610637915,-0.620480141925007,-1.22362406692654,-0.990286230568481,-0.917431610637915,-0.620480141925007,-1.22362406692654,-0.990286230568481,-0.917431610637915,-0.620480141925007,-1.22362406692654,-0.990286230568481,-0.917431610637915,-0.620480141925007,-1.22362406692654
"Zambia",32,19,4,2.5,"AF",-0.733224707367786,-0.702217836571306,-0.570290423822942,-0.587575735874614,-0.733224707367786,-0.702217836571306,-0.570290423822942,-0.587575735874614,-0.733224707367786,-0.702217836571306,-0.570290423822942,-0.587575735874614,-0.733224707367786,-0.702217836571306,-0.570290423822942,-0.587575735874614
"Zimbabwe",64,18,4,4.7,"AF",-0.4168412941977,-0.713544877311653,-0.570290423822942,-0.00453143241034413,-0.4168412941977,-0.713544877311653,-0.570290423822942,-0.00453143241034413,-0.4168412941977,-0.713544877311653,-0.570290423822942,-0.00453143241034413,-0.4168412941977,-0.713544877311653,-0.570290423822942,-0.00453143241034413
